living_in_m2,bedrooms,grade,price
138.42547,2,1,510000
208.10272,3,2,279000
286.791561,2,3,399950
185.806,3,3,360000
90.11591,2,2,209500
91.04494,2,1,144000
164.43831,2,2,270000
165.36734,3,2,440000
285.21221,3,5,725786
138.42547,2,2,460500
148.6448,1,2,690000
133.78032,2,2,245000
62.24501,1,1,304950
146.78674,2,2,213550
162.58025,2,3,453000
177.44473,3,2,493000
178.37376,3,2,430000
264.77355,2,4,364988
79.89658,2,1,399000
134.70935,2,2,309000
279.63803,2,4,785000
136.56741,2,2,239000
198.81242,2,3,799000
287.9993,3,3,590000
178.37376,3,3,870000
157.9351,3,2,148900
282.42512,3,3,825000
123.56099,3,2,425000
157.9351,3,2,502000
139.3545,3,1,277000
257.34131,2,3,1080000
241.361994,3,4,428900
349.31528,2,4,825000
199.74145,3,2,279950
237.83168,2,3,842500
162.58025,2,3,382000
138.42547,3,3,604000
322.37341,3,4,730000
369.75394,3,5,970000
186.73503,2,4,639000
173.72861,2,3,770000
120.7739,1,2,337500
202.52854,3,3,480500
263.84452,3,5,840000
130.99323,2,2,295500
137.49644,2,2,250000
109.62554,1,2,447500
132.85129,2,2,429000
117.98681,2,2,406000
196.02533,2,2,615000
169.08346,2,3,661000
79.89658,1,1,310000
130.99323,2,2,315000
139.3545,2,2,240000
163.50928,2,3,680000
245.26392,2,4,535000
208.10272,3,2,309000
98.47718,2,2,206000
148.6448,2,3,375000
331.570807,3,5,580000
242.47683,3,1,294950
107.76748,2,2,402723
208.10272,3,3,330000
87.32882,1,1,375000
277.77997,2,5,1055000
211.81884,2,3,380000
237.83168,3,2,485000
70.60628,1,1,92000
260.1284,3,3,490000
311.22505,3,4,700000
209.03175,3,3,1060000
295.43154,2,4,850000
217.39302,2,5,716500
184.87697,2,3,579000
222.9672,3,2,389000
65.0321,1,1,399000
286.14124,2,4,950000
162.58025,3,2,464500
259.19937,3,3,483453
179.30279,3,3,319000
147.71577,2,1,346000
135.63838,2,2,705000
108.69651,2,2,400000
247.12198,3,4,765000
217.39302,3,4,539000
296.36057,3,3,359500
117.05778,1,2,528000
169.08346,3,2,320000
234.11556,2,5,598500
165.36734,2,2,299950
192.30921,2,3,653450
289.85736,3,3,341500
115.19972,1,2,483000
353.96043,3,3,515000
143.07062,3,2,415000
323.30244,3,3,780000
133.78032,2,2,430000
180.23182,3,2,420000
85.47076,1,1,356000
210.88981,3,2,435000
161.65122,2,2,280000
228.54138,2,3,620000
279.63803,3,4,831548
152.36092,2,2,420000
243.40586,3,4,460000
65.0321,1,1,155000
193.23824,2,2,365000
230.39944,3,2,360000
195.0963,3,3,283500
165.36734,2,2,509000
172.79958,2,3,860000
134.70935,2,3,265500
217.39302,3,3,290000
306.5799,3,4,725000
139.3545,2,3,346000
251.76713,3,3,951250
192.30921,1,2,500000
171.87055,2,1,257000
229.47041,2,2,405000
87.32882,2,1,259250
196.02533,3,4,603000
191.38018,3,3,575000
153.28995,2,2,460000
277.77997,3,3,498500
156.07704,3,2,275000
233.18653,3,2,440000
106.83845,2,1,329999
249.90907,3,4,699850
238.76071,3,3,492500
147.71577,2,3,720000
175.58667,3,3,300000
169.08346,3,2,525000
208.10272,3,2,290000
164.43831,3,2,630000
264.77355,2,5,700000
209.96078,2,3,651000
108.69651,1,1,335000
140.28353,2,3,515000
118.91584,2,2,300000
231.32847,3,3,590000
251.76713,2,3,615000
159.79316,3,2,495000
273.13482,2,3,635000
138.42547,2,2,412500
219.25108,3,3,752500
278.709,3,3,680000
219.25108,3,2,302000
250.8381,3,4,515000
97.54815,2,1,350000
336.30886,2,5,996000
83.705603,1,2,435000
330.73468,3,5,865000
313.08311,3,5,905000
142.14159,2,2,400000
79.89658,1,1,330000
276.85094,2,3,900000
220.18011,2,2,587000
107.76748,1,2,275000
279.63803,3,4,769995
171.87055,2,4,565000
157.9351,2,3,500000
222.03817,3,4,675000
97.54815,2,2,360000
130.99323,2,1,294350
66.89016,1,1,199900
304.72184,3,2,671300
89.18688,1,1,95000
135.63838,1,1,415000
121.70293,1,1,218000
269.4187,3,3,527000
309.36699,2,4,950000
157.00607,2,2,292500
229.47041,2,4,732500
170.01249,3,2,383000
163.50928,1,2,579000
108.69651,1,2,581000
88.25785,1,1,330000
160.72219,2,3,257000
77.10949,1,2,345000
115.19972,1,2,559000
153.28995,2,3,485000
381.83133,3,5,825000
207.17369,3,3,500000
221.10914,3,1,455000
86.39979,2,1,176500
198.81242,2,2,680000
122.63196,1,2,342000
279.63803,3,4,839950
140.28353,2,2,240000
228.54138,3,3,280000
295.43154,3,3,440000
280.56706,3,3,780000
121.70293,2,2,373000
307.50893,3,4,695000
235.97362,3,4,990000
173.72861,2,2,335000
225.75429,3,3,510000
166.29637,1,3,405000
320.51535,3,4,525000
173.72861,1,3,592500
212.74787,3,2,325500
81.75464,2,2,230000
283.35415,3,4,740000
236.90265,3,4,699000
147.71577,2,1,400000
152.36092,2,2,319000
314.01214,2,4,554000
257.34131,3,2,402000
98.47718,2,2,346000
243.40586,2,4,695000
226.68332,2,3,677900
233.18653,3,4,541100
254.55422,3,2,605000
142.14159,2,3,865000
232.2575,3,2,336500
215.53496,2,3,308000
115.19972,2,2,270000
108.69651,2,2,265000
349.31528,3,4,919204
197.88339,3,2,311100
248.98004,1,4,775000
166.29637,3,2,260000
170.01249,2,3,350000
151.43189,3,2,234000
159.79316,2,3,499000
147.71577,2,2,357000
222.9672,2,3,592000
106.83845,1,2,346100
133.78032,2,2,313500
192.30921,2,3,880000
197.88339,2,2,616000
273.13482,2,4,885000
167.2254,2,2,579000
236.90265,2,2,355000
106.83845,2,2,450000
284.28318,3,4,775000
89.18688,2,1,265000
139.3545,2,2,383000
244.33489,3,3,270000
305.65087,2,3,562000
296.36057,3,4,419000
117.05778,3,2,618000
159.79316,2,2,280000
310.29602,3,3,645000
148.087382,3,2,269000
252.138742,2,4,465000
139.3545,2,2,315001
327.94759,3,4,695000
222.9672,3,2,390000
166.29637,2,2,320000
144.185456,2,2,282000
84.54173,2,2,465000
225.289775,3,4,447500
191.38018,2,2,607000
92.903,2,1,220000
356.74752,3,5,840000
96.61912,2,1,200000
221.10914,3,3,470000
301.00572,3,4,975000
169.08346,3,2,705000
190.45115,2,3,375000
191.38018,2,3,840000
312.246983,3,4,471275
115.19972,2,3,222000
84.54173,1,2,389000
173.72861,2,2,502000
171.87055,2,3,623000
203.45757,3,3,980000
174.65764,3,3,453000
196.95436,3,2,290000
234.11556,3,2,392400
251.76713,2,2,442500
117.05778,1,1,255000
89.18688,1,1,290000
116.12875,2,2,357000
117.98681,1,1,235000
107.76748,2,2,237000
99.963628,1,2,290000
244.33489,2,3,497000
183.01891,2,3,465000
246.19295,3,3,705000
80.82561,1,1,310000
148.6448,1,2,265000
230.39944,2,3,489950
160.72219,2,3,480680
121.70293,3,1,154200
197.88339,2,3,395000
159.79316,2,4,770000
132.85129,2,3,443600
109.62554,2,2,205000
155.14801,2,2,329900
194.16727,3,4,274000
194.16727,2,3,403000
266.63161,3,4,760369
81.75464,1,1,326100
139.3545,2,2,294900
204.3866,3,3,396800
218.32205,3,2,400000
196.95436,1,1,300000
170.01249,3,2,249000
204.3866,3,3,300000
165.36734,2,2,310000
277.77997,3,3,644500
189.52212,3,2,240000
115.19972,2,2,505000
79.89658,1,1,122000
161.65122,2,3,379000
327.94759,3,5,874150
157.00607,2,2,318000
223.89623,2,5,700000
260.1284,2,2,650000
129.13517,2,2,218500
222.9672,3,2,392500
269.4187,2,5,770000
156.07704,2,3,366000
196.02533,3,2,320000
157.9351,1,2,274000
201.59951,3,2,415000
230.39944,3,2,420000
197.88339,2,2,320000
109.62554,1,2,410000
256.41228,3,4,602500
224.82526,3,3,655000
142.14159,2,2,255000
121.70293,2,2,170000
196.95436,2,2,345000
167.2254,2,3,205000
143.07062,2,2,445000
159.79316,2,4,638000
212.74787,2,4,572500
201.59951,3,1,250000
136.56741,2,2,270000
303.79281,3,5,1070000
222.03817,3,4,360000
157.9351,2,2,210000
151.43189,2,2,280000
89.18688,1,1,255000
162.58025,2,3,363000
195.0963,2,3,505000
144.92868,2,3,292000
130.0642,3,2,325088
101.26427,2,1,185000
154.21898,2,2,450000
197.88339,3,4,649990
117.98681,2,2,599380
170.01249,2,2,440000
124.49002,2,2,354000
132.85129,2,2,210000
232.2575,3,3,350000
132.85129,2,2,280000
137.49644,1,2,255000
132.85129,2,2,375000
150.50286,2,3,334950
183.94794,3,2,345000
209.96078,3,3,555000
127.27711,2,2,280000
189.52212,2,2,667500
233.18653,3,3,450000
164.43831,3,1,500000
165.36734,2,3,265000
138.42547,1,3,475000
156.07704,2,2,315000
206.24466,3,3,652500
271.27676,2,3,1088000
228.54138,3,4,638250
222.9672,3,3,278000
154.21898,2,2,247500
222.03817,2,4,695000
373.47006,3,3,590000
188.59309,2,3,572500
224.82526,3,4,945000
117.05778,2,3,350000
159.79316,2,2,615000
174.65764,3,1,212000
110.55457,1,2,441000
272.20579,2,4,1047500
213.6769,2,4,520000
212.74787,2,3,450000
103.12233,2,2,255000
315.8702,2,3,1050000
98.47718,1,1,275053
127.27711,2,2,355000
249.90907,3,3,419000
327.94759,2,5,600000
200.67048,2,2,453000
157.9351,3,2,337500
199.74145,2,2,437400
224.82526,2,3,369946
215.53496,3,3,429950
96.61912,1,2,380000
89.18688,2,2,322000
146.78674,3,2,299900
76.18046,1,1,265000
146.78674,2,2,242000
178.37376,2,3,417000
287.9993,3,4,499000
160.72219,2,2,250000
163.787989,3,3,305000
228.54138,2,3,665000
124.49002,2,2,479000
232.2575,2,2,725000
188.59309,3,2,435000
239.68974,2,3,437000
317.72826,3,4,890900
135.63838,2,2,295000
206.24466,2,4,490000
139.3545,2,2,379000
318.65729,3,4,749995
131.92226,1,2,335000
377.18618,3,4,603500
292.64445,3,2,640000
137.49644,2,2,224000
175.493767,3,2,277950
89.18688,2,2,290000
123.56099,2,2,259500
175.58667,3,2,389999
117.98681,2,1,475000
119.84487,2,2,225000
191.38018,3,3,292000
239.68974,3,3,383000
204.3866,2,3,285167
237.83168,3,3,390000
141.21256,1,3,430000
200.67048,3,2,756000
221.10914,3,3,319000
193.23824,2,3,300000
248.05101,3,2,415000
212.74787,2,2,209950
91.04494,1,3,329900
247.12198,3,2,335000
130.0642,2,2,320000
194.16727,2,4,566000
135.63838,2,3,450000
183.01891,2,2,262000
274.06385,2,3,482000
143.07062,3,1,160000
194.16727,3,3,600000
384.61842,3,3,720000
199.74145,3,2,400000
379.97327,3,3,640000
124.49002,1,3,452000
103.12233,1,1,343000
84.54173,1,2,350000
221.10914,3,3,594950
284.28318,2,5,860000
116.12875,2,1,275000
102.1933,2,1,190000
238.76071,3,3,254500
144.92868,2,2,368000
189.52212,3,2,749000
121.70293,3,2,323000
127.27711,2,2,268000
266.074192,3,3,380000
189.52212,2,2,525000
318.65729,3,5,829950
206.24466,2,2,400000
302.86378,3,3,681500
171.87055,3,3,496800
117.98681,2,2,367500
127.27711,3,2,190848
105.90942,2,2,340000
129.13517,2,3,297950
222.03817,3,4,664000
72.46434,1,1,130000
196.02533,1,2,425000
113.34166,2,2,249900
142.14159,1,2,590000
182.08988,3,2,540000
110.55457,1,2,440000
209.03175,3,3,1050000
146.78674,2,2,299950
137.49644,1,2,418000
242.47683,3,3,320000
282.42512,2,5,790000
118.91584,1,2,585000
69.67725,1,1,258000
191.38018,3,3,815000
314.01214,3,3,569950
96.61912,2,2,234000
143.99965,3,4,835000
157.9351,3,2,423000
126.34808,2,1,234950
93.83203,2,2,205000
107.76748,1,2,468000
145.85771,2,3,580000
180.23182,3,2,265000
92.903,2,2,378000
243.40586,3,3,815000
242.47683,3,3,605000
135.63838,2,2,465000
184.87697,3,3,328000
196.95436,2,2,370000
127.27711,2,2,185000
108.69651,2,2,457000
131.92226,2,3,764000
70.60628,1,1,380000
248.98004,2,3,600000
142.14159,2,2,418000
94.76106,1,2,505000
131.92226,2,2,408000
169.08346,3,2,330000
130.0642,3,2,259950
290.78639,3,4,920000
133.78032,2,3,530000
208.10272,2,2,676000
227.798156,3,2,430000
110.55457,2,2,195000
174.65764,3,3,616500
150.50286,2,3,240000
184.87697,3,2,852000
198.81242,2,2,620000
262.91549,3,2,1115500
217.39302,2,2,510000
289.85736,2,4,419950
163.50928,3,3,320000
179.860208,2,3,338900
272.20579,3,4,782500
140.28353,2,3,415000
91.97397,1,1,210000
206.24466,3,2,532500
144.92868,2,2,400000
180.23182,2,2,725000
234.11556,2,4,825000
298.21863,3,2,756450
133.315805,2,3,390000
159.79316,2,2,256900
89.372686,1,2,390000
238.76071,3,3,356500
170.01249,1,4,600000
123.56099,1,2,240000
146.600934,2,2,259950
134.70935,1,3,590000
180.789238,3,2,485000
292.64445,2,4,530000
205.31563,2,3,590000
263.84452,3,4,718500
98.47718,1,2,294950
183.94794,2,2,306000
218.32205,2,3,460000
252.69616,3,4,940000
347.45722,3,5,1139990
66.89016,1,1,314000
236.90265,3,2,492000
238.76071,2,3,339990
220.18011,2,2,540000
275.92191,2,2,400000
101.26427,2,2,406000
137.49644,3,2,440000
156.07704,2,2,419600
204.3866,2,3,480000
272.20579,2,5,905000
86.39979,2,1,200000
81.75464,2,1,253000
98.47718,2,2,140000
175.58667,3,2,805000
246.19295,3,3,702000
270.34773,3,3,625000
111.4836,2,2,242500
201.59951,2,3,329900
375.32812,2,4,565000
186.73503,2,3,500000
72.46434,1,1,167000
159.79316,3,2,500000
143.99965,2,2,350000
160.72219,2,3,313100
176.5157,3,2,658500
218.32205,2,3,235000
132.85129,2,3,462600
118.91584,2,4,549900
199.74145,2,3,587000
176.5157,3,4,579000
106.83845,2,2,227500
171.87055,2,2,249000
219.25108,3,3,550000
130.99323,2,2,379500
294.50251,3,5,910000
232.2575,2,2,695000
154.21898,2,3,566000
152.36092,2,3,405000
212.74787,2,3,550000
129.13517,2,2,199000
303.79281,3,4,725000
174.65764,2,3,399000
198.81242,1,2,675000
141.21256,2,3,240000
132.85129,2,3,335000
158.86413,3,2,282900
213.6769,2,4,395000
277.77997,3,4,814950
183.01891,2,2,454000
218.32205,3,3,469995
273.13482,3,3,1010000
133.78032,1,3,210000
167.2254,2,3,360000
210.88981,3,2,479000
89.18688,1,1,244000
118.91584,2,2,425000
96.61912,1,2,272000
226.125902,3,3,285000
165.36734,2,3,675000
178.37376,2,3,230000
287.07027,3,4,751000
221.294946,3,3,345000
141.21256,2,3,405000
297.2896,3,5,725126
201.59951,3,3,460500
190.636956,3,3,349900
132.85129,2,2,234950
92.903,1,2,397000
202.52854,3,2,470000
149.57383,2,2,438750
185.806,2,3,755000
237.83168,3,3,667000
120.7739,2,2,448500
250.8381,3,3,725000
314.94117,3,3,895000
183.01891,2,2,350000
174.65764,2,3,290000
182.08988,2,3,635000
216.46399,2,2,270000
135.63838,2,2,591000
189.52212,2,3,490000
248.98004,2,3,630000
169.08346,1,2,500007
143.07062,2,2,216650
116.12875,1,2,340000
87.32882,2,1,370000
105.90942,2,1,158000
254.55422,3,3,378800
185.806,3,2,335000
211.81884,2,3,850000
71.53531,1,1,203700
217.39302,3,2,568000
81.75464,1,1,190000
183.01891,3,3,285000
150.50286,2,2,560000
224.82526,2,2,298500
281.49609,3,5,740000
189.52212,3,3,471000
158.86413,2,3,524250
238.76071,3,3,635000
186.73503,2,2,350000
72.46434,1,1,380000
165.36734,2,2,272450
161.65122,3,2,450000
248.98004,3,3,390000
195.0963,3,3,625000
211.81884,3,2,665000
94.76106,2,2,225000
204.3866,2,4,1050000
151.43189,2,2,567000
175.58667,2,3,726000
170.01249,2,2,346950
104.98039,1,3,415000
230.39944,2,3,555000
278.709,3,4,740000
212.74787,3,3,599950
77.10949,1,2,222000
133.78032,1,2,335000
335.37983,3,3,650000
205.31563,3,4,640000
115.19972,1,2,352499
111.4836,1,2,380000
200.67048,3,3,295000
259.19937,3,4,982000
108.69651,1,1,324800
159.79316,3,2,525000
207.17369,2,2,333700
91.04494,1,2,380000
348.38625,3,5,775000
116.12875,2,2,340000
135.63838,2,2,495000
141.21256,2,2,290000
226.68332,3,2,350000
275.92191,3,3,526000
297.475406,3,4,460940
130.0642,3,2,257000
216.46399,3,2,337500
169.08346,3,2,545000
319.58632,2,5,855000
261.05743,3,4,699900
93.83203,2,2,259950
124.49002,2,2,275000
79.89658,2,1,160000
91.97397,2,2,222000
194.16727,2,2,355900
186.73503,2,3,335000
286.14124,3,3,1050000
130.99323,2,2,445000
302.86378,3,3,365000
167.2254,3,3,550000
184.87697,3,2,378000
86.39979,1,1,479500
220.18011,2,3,351999
97.54815,1,3,187000
157.00607,3,1,235000
158.86413,2,2,255000
308.43796,3,5,802500
156.07704,3,1,380000
246.19295,3,3,559950
301.93475,3,4,689000
125.41905,2,2,275000
288.92833,3,3,367500
198.81242,2,3,998500
122.63196,2,3,345000
240.61877,3,4,500000
139.3545,2,2,240000
101.26427,1,2,356700
209.03175,3,3,250000
230.39944,2,4,530000
123.56099,2,2,475000
329.80565,3,5,720000
340.95401,3,5,525000
158.86413,3,2,319950
220.18011,2,2,355000
195.0963,2,4,525000
107.76748,2,2,317000
125.41905,2,2,613000
287.9993,3,5,1125000
362.879118,3,4,549950
170.94152,2,2,334000
293.57348,2,3,555000
143.99965,2,3,445000
185.341485,2,3,505000
261.05743,3,4,675000
73.39337,1,2,90000
205.31563,2,3,432900
143.07062,2,4,690000
192.30921,2,3,289950
105.90942,2,2,230000
126.34808,1,1,225000
353.96043,3,3,760000
183.94794,3,2,395000
168.15443,3,2,485000
256.41228,3,2,760000
238.76071,3,3,519000
115.19972,2,2,401000
241.5478,3,3,1017000
165.36734,2,3,760000
358.60558,3,5,1051000
232.2575,3,5,740000
222.9672,3,2,620000
180.23182,3,3,311500
170.94152,2,2,650000
217.39302,2,2,315000
235.04459,2,4,299250
153.28995,2,2,371500
153.28995,2,2,355000
116.12875,2,2,400000
85.47076,1,1,202000
222.9672,3,3,500012
184.87697,3,2,430000
253.62519,2,4,632000
125.41905,2,3,468500
217.39302,3,3,339900
130.0642,2,2,305000
118.91584,1,2,370000
208.10272,2,2,527000
208.10272,2,3,831000
183.94794,3,2,307700
166.29637,3,2,297000
183.01891,2,2,340000
133.78032,3,2,355000
76.18046,1,3,339950
146.78674,2,2,280000
193.23824,2,3,715000
186.73503,3,2,740000
209.96078,2,3,714000
328.87662,3,5,550000
232.2575,2,3,330000
151.43189,2,2,464000
110.55457,2,1,288000
209.96078,3,4,350000
206.24466,3,3,350000
167.2254,1,2,228000
131.92226,2,2,310000
198.81242,2,3,524000
219.25108,3,3,695000
183.01891,2,3,299995
170.01249,3,2,415000
133.78032,2,2,330490
184.87697,3,3,470000
130.99323,2,2,404000
233.18653,1,5,600000
308.43796,3,5,1025000
381.83133,3,5,935000
299.14766,3,4,690000
149.57383,2,1,215000
246.19295,3,3,665000
105.90942,1,2,255000
177.44473,3,4,1125000
265.70258,3,3,645000
161.65122,2,3,550000
287.9993,3,3,742500
89.18688,2,2,299000
154.21898,3,3,780000
117.05778,2,2,477000
273.13482,3,4,435000
201.59951,3,3,546800
208.10272,3,3,439000
209.96078,3,3,359950
250.8381,3,3,749000
143.99965,2,2,299000
149.57383,2,3,648000
210.88981,3,3,527500
223.89623,3,2,440000
255.48325,3,3,635000
254.55422,3,4,395000
134.70935,2,3,230000
293.57348,3,4,980000
145.85771,3,2,525000
196.02533,3,3,610000
135.63838,2,2,225000
213.6769,3,2,265000
187.66406,3,3,521000
167.2254,2,2,420000
65.0321,1,1,209995
236.90265,3,3,650000
139.3545,2,2,290000
138.797082,2,3,650000
118.91584,2,2,195000
165.36734,2,3,710000
109.62554,1,1,195000
111.4836,1,2,170000
126.162274,2,2,311600
147.71577,2,2,290000
123.56099,1,2,443500
157.9351,2,2,565000
216.46399,3,4,565000
320.51535,3,5,832500
246.19295,3,4,429000
90.11591,2,2,215000
138.42547,2,2,585888
98.47718,2,1,330000
65.0321,1,1,199950
171.87055,2,2,245000
282.42512,3,3,540000
97.54815,2,1,200000
280.56706,2,3,735000
116.12875,2,2,210000
133.78032,1,2,265000
120.7739,2,3,539900
205.31563,2,3,383150
130.0642,2,1,214950
146.78674,2,2,254999
130.0642,2,2,373000
127.27711,1,3,369950
149.57383,2,2,345000
183.94794,2,4,295000
76.18046,1,1,274000
136.56741,3,3,215000
196.02533,2,5,677100
94.76106,2,2,280000
192.30921,2,3,770000
266.63161,3,2,646000
162.58025,2,2,329950
96.61912,1,2,550000
236.90265,3,3,550000
93.83203,2,2,185000
248.05101,3,2,550000
300.07669,3,4,875000
183.01891,3,3,438000
163.50928,2,2,388000
57.59986,1,1,325000
314.94117,3,3,495000
140.28353,1,3,622500
335.37983,3,4,968000
147.71577,1,2,290000
183.01891,3,2,600000
72.46434,1,2,250000
168.15443,2,2,487500
138.42547,2,2,287000
136.56741,1,3,419000
117.98681,2,1,410000
223.89623,1,2,600000
132.85129,1,2,620000
93.83203,1,1,400000
95.69009,2,2,570000
151.43189,2,2,475000
129.13517,2,2,190000
178.37376,2,2,279000
160.72219,2,3,350000
70.60628,1,2,415000
301.93475,2,3,967500
339.09595,3,2,550000
99.40621,1,2,241000
78.03852,1,1,209000
311.22505,3,3,844000
213.6769,3,2,431000
198.81242,2,2,340000
143.99965,2,3,390000
177.44473,3,1,333000
229.47041,3,3,430000
221.10914,3,2,276500
139.3545,2,2,230000
78.03852,2,1,199990
232.2575,2,5,705000
308.43796,3,5,813000
263.84452,3,5,986000
137.49644,2,3,899000
180.23182,2,2,635000
113.34166,2,2,251000
237.83168,3,2,600000
209.96078,3,4,640000
233.18653,2,3,267000
192.30921,3,3,795000
89.18688,2,2,375000
117.98681,2,1,259000
66.89016,1,1,205000
189.52212,2,3,620000
293.57348,3,4,645000
283.35415,3,4,909950
84.54173,2,1,255000
354.88946,3,4,770000
125.41905,1,1,350000
182.08988,3,3,745000
260.1284,3,3,350000
54.81277,1,1,156000
240.61877,3,2,250000
116.12875,2,3,318000
313.08311,3,4,800000
79.89658,2,1,219900
104.05136,1,2,438000
317.72826,3,4,679000
122.63196,2,2,260000
177.44473,3,2,220000
191.38018,3,2,264500
149.57383,1,1,280000
157.9351,3,2,349000
265.70258,3,3,815000
335.37983,2,5,1015000
190.45115,2,2,427000
152.268017,2,3,450000
111.4836,2,2,355000
213.6769,3,3,500000
232.2575,2,2,315000
205.31563,2,3,590000
282.42512,3,4,799950
150.50286,2,3,549500
171.87055,2,4,295000
92.903,2,2,140000
113.34166,2,2,415500
179.30279,2,2,665000
214.60593,2,2,785000
219.25108,2,3,390000
93.83203,2,1,216000
173.72861,2,2,433000
152.36092,2,2,505400
189.52212,3,2,287000
174.65764,2,3,380000
163.50928,2,2,317000
130.99323,2,2,440000
187.66406,3,2,640000
155.14801,2,3,539950
135.63838,2,3,260000
198.81242,2,2,419000
160.72219,2,2,339950
122.63196,2,3,580000
204.3866,2,2,359000
173.72861,1,3,554000
243.40586,3,3,550120
241.5478,2,3,415000
116.12875,2,1,259875
233.18653,2,4,659000
133.78032,2,3,330000
98.47718,2,2,317000
150.50286,3,2,415000
96.61912,2,1,325000
209.03175,2,3,624800
134.70935,2,2,359000
253.62519,1,3,460000
134.70935,3,1,375000
108.69651,1,3,613000
104.05136,1,2,465000
230.39944,2,4,1050000
190.45115,2,4,700000
142.14159,1,3,450000
180.23182,3,2,278000
77.10949,1,2,271115
125.41905,1,3,382000
117.05778,2,2,399900
230.39944,2,4,690000
123.56099,2,2,180000
147.71577,2,2,434975
243.40586,3,2,635000
154.21898,2,2,279000
192.30921,2,3,542950
127.27711,2,2,368000
327.01856,3,5,864500
319.58632,3,5,905000
284.28318,3,3,877500
93.83203,1,1,325000
175.58667,1,2,618000
131.92226,2,2,490000
146.78674,2,2,563000
308.43796,3,3,409124
173.72861,3,2,380000
210.88981,3,4,812000
